transaction_id,customer_id,account_number,transaction_type,channel,branch,amount_ngn,balance_after_ngn,transaction_datetime,mean,std,flag_statistical_outlier,hour,flag_off_hours_withdrawal,flag_velocity_transfer_x,transaction_date_only,flag_round_tripping,final_predicted_anomaly,flag_velocity_transfer_y,flag_velocity_transfer,is_flagged_anomaly
TXN0009899,CUST00856,1766419605,Bill Payment,ATM,Gombe GRA,9963.56,13721.85,2025-05-19 05:20:24,21098.941747967478,159017.0470171929,0,5,0,0,2025-05-19,0,0,,0,0
TXN0009216,CUST00856,1766419605,Deposit,Mobile App,Gombe Main,44190.43,57912.28,2025-06-11 14:01:08,118545.24564193691,208386.5599244788,0,14,0,0,2025-06-11,0,0,,0,0
TXN0003107,CUST00856,1766419605,Transfer,Branch,Lagos Island,74215.36,-16303.08,2025-06-12 00:38:52,117697.78146520145,281258.69534751173,0,0,0,0,2025-06-12,0,0,0.0,0,0
TXN0004253,CUST00098,1768037679,Deposit,Branch,Bauchi Rd,92598.01,513468.08,2025-01-09 16:55:19,118545.24564193691,208386.5599244788,0,16,0,0,2025-01-09,0,0,,0,0
TXN0008935,CUST00098,1768037679,Transfer,Mobile App,Bauchi Rd,60827.21,452640.87,2025-03-27 05:33:49,117697.78146520145,281258.69534751173,0,5,0,0,2025-03-27,0,0,0.0,0,0
TXN0001760,CUST00098,1768037679,Withdrawal,Branch,Kano Central,73083.71,379557.16,2025-04-22 12:17:41,75579.15662782955,206001.7785323362,0,12,0,0,2025-04-22,0,0,,0,0
TXN0000892,CUST00098,1768037679,Transfer,ATM,Pantami,18197.57,361359.59,2025-04-30 14:08:06,117697.78146520145,281258.69534751173,0,14,0,0,2025-04-30,0,0,0.0,0,0
TXN0008691,CUST00098,1768037679,Withdrawal,USSD,Gombe Main,25610.67,335748.92,2025-05-08 20:48:38,75579.15662782955,206001.7785323362,0,20,0,0,2025-05-08,0,0,,0,0
TXN0006890,CUST00341,1782903323,Deposit,Internet Banking,Lagos Island,27784.42,256604.77,2025-01-13 11:17:46,118545.24564193691,208386.5599244788,0,11,0,0,2025-01-13,0,0,,0,0
TXN0004104,CUST00341,1782903323,Transfer,Mobile App,Lagos Island,40786.73,215818.04,2025-02-26 02:19:14,117697.78146520145,281258.69534751173,0,2,0,0,2025-02-26,0,0,0.0,0,0
TXN0006046,CUST00341,1782903323,Transfer,Mobile App,Lagos Island,57884.86,157933.18,2025-02-27 01:38:41,117697.78146520145,281258.69534751173,0,1,0,0,2025-02-27,0,0,0.0,0,0
TXN0004490,CUST00341,1782903323,Withdrawal,Mobile App,Lagos Island,6565.21,151367.97,2025-03-07 06:24:54,75579.15662782955,206001.7785323362,0,6,0,0,2025-03-07,0,0,,0,0
TXN0008004,CUST00341,1782903323,Transfer,Branch,Pantami,78245.53,73122.44,2025-03-12 07:12:16,117697.78146520145,281258.69534751173,0,7,0,0,2025-03-12,0,0,0.0,0,0
TXN0005189,CUST00341,1782903323,POS Payment,Branch,Gombe Main,17457.48,55664.96,2025-03-15 03:56:46,30183.22639744952,201999.3457782681,0,3,0,0,2025-03-15,0,0,,0,0
TXN0001893,CUST00341,1782903323,Deposit,Mobile App,Gombe Main,188246.28,243911.24,2025-05-15 08:28:00,118545.24564193691,208386.5599244788,0,8,0,0,2025-05-15,0,0,,0,0
TXN0001240,CUST01402,1785151076,POS Payment,ATM,Pantami,21649.77,296259.93,2025-01-10 23:19:44,30183.22639744952,201999.3457782681,0,23,0,0,2025-01-10,0,0,,0,0
TXN0001366,CUST01402,1785151076,Withdrawal,USSD,Gombe Main,71720.52,224539.41,2025-01-12 05:29:56,75579.15662782955,206001.7785323362,0,5,0,0,2025-01-12,0,0,,0,0
TXN0003513,CUST01402,1785151076,POS Payment,Mobile App,Tudun Wada,14492.46,210046.95,2025-03-12 16:52:33,30183.22639744952,201999.3457782681,0,16,0,0,2025-03-12,0,0,,0,0
TXN0003653,CUST01402,1785151076,Deposit,ATM,Tudun Wada,163822.19,373869.14,2025-03-15 14:36:46,118545.24564193691,208386.5599244788,0,14,0,0,2025-03-15,0,0,,0,0
TXN0000329,CUST01402,1785151076,Transfer,Internet Banking,Kano Central,129341.31,244527.83,2025-04-18 21:24:25,117697.78146520145,281258.69534751173,0,21,0,0,2025-04-18,0,0,0.0,0,0
TXN0002082,CUST01402,1785151076,Withdrawal,ATM,Tudun Wada,39014.51,205513.32,2025-04-19 22:34:03,75579.15662782955,206001.7785323362,0,22,0,0,2025-04-19,0,0,,0,0
TXN0005013,CUST01402,1785151076,Deposit,Mobile App,Pantami,99099.9,304613.22,2025-04-21 17:07:10,118545.24564193691,208386.5599244788,0,17,0,0,2025-04-21,0,0,,0,0
TXN0006566,CUST01402,1785151076,POS Payment,ATM,Lagos Island,19235.05,285378.17,2025-05-15 06:06:39,30183.22639744952,201999.3457782681,0,6,0,0,2025-05-15,0,0,,0,0
TXN0007479,CUST01402,1785151076,POS Payment,Mobile App,Bauchi Rd,11262.12,274116.05,2025-05-15 07:57:10,30183.22639744952,201999.3457782681,0,7,0,0,2025-05-15,0,0,,0,0
TXN0001830,CUST01097,1786045372,Transfer,Mobile App,Gombe Main,37622.23,89748.8,2025-01-15 23:44:50,117697.78146520145,281258.69534751173,0,23,0,0,2025-01-15,0,0,0.0,0,0
TXN0006498,CUST01097,1786045372,Withdrawal,ATM,Gombe Main,29801.93,59946.87,2025-04-16 01:23:43,75579.15662782955,206001.7785323362,0,1,1,0,2025-04-16,0,1,,0,0
TXN0003916,CUST01097,1786045372,Deposit,USSD,Pantami,42354.88,102301.75,2025-04-27 08:19:59,118545.24564193691,208386.5599244788,0,8,0,0,2025-04-27,0,0,,0,0
TXN0000647,CUST01097,1786045372,POS Payment,Mobile App,Tudun Wada,21085.07,81216.68,2025-05-03 19:08:36,30183.22639744952,201999.3457782681,0,19,0,0,2025-05-03,0,0,,0,0
TXN0005030,CUST00001,1787846414,POS Payment,Mobile App,Lagos Island,21534.98,386746.9,2025-03-18 17:29:45,30183.22639744952,201999.3457782681,0,17,0,0,2025-03-18,0,0,,0,0
TXN0003831,CUST00001,1787846414,Withdrawal,Mobile App,Tudun Wada,32362.28,354384.62,2025-04-05 18:48:40,75579.15662782955,206001.7785323362,0,18,0,0,2025-04-05,0,0,,0,0
TXN0007204,CUST00001,1787846414,Withdrawal,Branch,Kano Central,73404.1,280980.52,2025-04-22 20:05:10,75579.15662782955,206001.7785323362,0,20,0,0,2025-04-22,0,0,,0,0
TXN0000347,CUST00001,1787846414,Withdrawal,ATM,Gombe GRA,130617.18,150363.34,2025-05-15 01:31:10,75579.15662782955,206001.7785323362,0,1,1,0,2025-05-15,0,1,,0,0
TXN0000196,CUST00001,1787846414,Withdrawal,Branch,Gombe GRA,30586.84,119776.5,2025-06-02 14:20:28,75579.15662782955,206001.7785323362,0,14,0,0,2025-06-02,0,0,,0,0
TXN0007305,CUST00001,1787846414,Transfer,Branch,Lagos Island,36872.74,82903.76,2025-06-16 14:56:36,117697.78146520145,281258.69534751173,0,14,0,0,2025-06-16,0,0,0.0,0,0
TXN0008670,CUST00148,1791707097,Deposit,Mobile App,Gombe Main,898062.27,1032465.47,2025-01-30 18:21:05,118545.24564193691,208386.5599244788,1,18,0,0,2025-01-30,0,1,,0,0
TXN0007490,CUST00148,1791707097,Transfer,Branch,Tudun Wada,22619.28,1009846.19,2025-02-14 22:17:18,117697.78146520145,281258.69534751173,0,22,0,0,2025-02-14,0,0,0.0,0,0
TXN0006083,CUST00148,1791707097,Deposit,Internet Banking,Tudun Wada,193447.94,1203294.13,2025-02-24 04:17:17,118545.24564193691,208386.5599244788,0,4,0,0,2025-02-24,0,0,,0,0
TXN0006300,CUST00148,1791707097,POS Payment,Internet Banking,Gombe GRA,37721.53,1165572.6,2025-03-27 10:06:00,30183.22639744952,201999.3457782681,0,10,0,0,2025-03-27,0,0,,0,0
TXN0008460,CUST00148,1791707097,Withdrawal,Mobile App,Lagos Island,29107.05,1136465.55,2025-05-02 08:49:17,75579.15662782955,206001.7785323362,0,8,0,0,2025-05-02,0,0,,0,0
TXN0002329,CUST00448,1792261991,Transfer,USSD,Gombe Main,72294.74,86203.99,2025-03-09 12:53:01,117697.78146520145,281258.69534751173,0,12,0,0,2025-03-09,0,0,0.0,0,0
TXN0002622,CUST00448,1792261991,Withdrawal,Branch,Bauchi Rd,33538.7,52665.29,2025-03-09 15:23:41,75579.15662782955,206001.7785323362,0,15,0,0,2025-03-09,0,0,,0,0
TXN0007666,CUST00448,1792261991,Deposit,Branch,Gombe Main,113397.49,166062.78,2025-05-16 22:15:26,118545.24564193691,208386.5599244788,0,22,0,0,2025-05-16,0,0,,0,0
TXN0006241,CUST00835,1792787102,Deposit,Mobile App,Gombe GRA,48365.54,374500.41,2025-01-01 04:56:40,118545.24564193691,208386.5599244788,0,4,0,0,2025-01-01,0,0,,0,0
TXN0007246,CUST00835,1792787102,Transfer,ATM,Kano Central,89931.08,284569.33,2025-01-15 12:30:25,117697.78146520145,281258.69534751173,0,12,0,0,2025-01-15,0,0,0.0,0,0
TXN0009881,CUST00835,1792787102,Transfer,USSD,Kano Central,76968.2,207601.13,2025-01-31 14:02:38,117697.78146520145,281258.69534751173,0,14,0,0,2025-01-31,0,0,0.0,0,0
TXN0010171,CUST00835,1792787102,Transfer,Branch,Gombe GRA,47863.39,159737.74,2025-02-04 05:20:36,117697.78146520145,281258.69534751173,0,5,0,0,2025-02-04,0,0,0.0,0,0
TXN0005380,CUST00835,1792787102,Transfer,ATM,Tudun Wada,108081.99,51655.75,2025-03-18 05:47:15,117697.78146520145,281258.69534751173,0,5,0,0,2025-03-18,0,0,0.0,0,0
TXN0005829,CUST00835,1792787102,Deposit,ATM,Kano Central,163361.04,215016.79,2025-03-29 14:29:14,118545.24564193691,208386.5599244788,0,14,0,0,2025-03-29,0,0,,0,0
TXN0001473,CUST00835,1792787102,POS Payment,Mobile App,Kano Central,4866.87,210149.92,2025-04-13 07:01:17,30183.22639744952,201999.3457782681,0,7,0,0,2025-04-13,0,0,,0,0
TXN0008475,CUST00835,1792787102,Withdrawal,Branch,Kano Central,5547.67,204602.25,2025-04-14 06:30:52,75579.15662782955,206001.7785323362,0,6,0,0,2025-04-14,0,0,,0,0
TXN0007586,CUST01412,1798962700,Transfer,Branch,Bauchi Rd,29815.37,56862.18,2025-01-29 07:35:18,117697.78146520145,281258.69534751173,0,7,0,0,2025-01-29,0,0,0.0,0,0
TXN0005322,CUST01412,1798962700,Transfer,ATM,Gombe Main,169806.43,-50000.0,2025-02-04 09:46:06,117697.78146520145,281258.69534751173,0,9,0,0,2025-02-04,0,0,0.0,0,0
TXN0007753,CUST01412,1798962700,POS Payment,ATM,Gombe Main,10567.52,-50000.0,2025-02-23 02:14:09,30183.22639744952,201999.3457782681,0,2,0,0,2025-02-23,0,0,,0,0
TXN0008040,CUST01412,1798962700,Deposit,Mobile App,Pantami,40748.55,-9251.45,2025-02-26 00:42:41,118545.24564193691,208386.5599244788,0,0,0,0,2025-02-26,0,0,,0,0
TXN0004506,CUST01412,1798962700,Deposit,ATM,Pantami,147612.39,138360.94,2025-05-07 16:37:33,118545.24564193691,208386.5599244788,0,16,0,0,2025-05-07,0,0,,0,0
TXN0002307,CUST01412,1798962700,Withdrawal,ATM,Gombe GRA,57748.11,80612.83,2025-05-23 02:26:46,75579.15662782955,206001.7785323362,0,2,1,0,2025-05-23,0,1,,0,0
TXN0006927,CUST01412,1798962700,Transfer,Mobile App,Tudun Wada,48969.72,31643.11,2025-05-23 23:06:05,117697.78146520145,281258.69534751173,0,23,0,0,2025-05-23,0,0,0.0,0,0
TXN0002442,CUST01412,1798962700,POS Payment,ATM,Pantami,43515.51,-11872.4,2025-06-07 10:33:02,30183.22639744952,201999.3457782681,0,10,0,0,2025-06-07,0,0,,0,0
TXN0006842,CUST01412,1798962700,Deposit,Mobile App,Tudun Wada,50562.2,38689.8,2025-06-17 23:03:21,118545.24564193691,208386.5599244788,0,23,0,0,2025-06-17,0,0,,0,0
TXN0003822,CUST01412,1798962700,Transfer,Internet Banking,Lagos Island,25072.63,13617.17,2025-06-27 01:16:10,117697.78146520145,281258.69534751173,0,1,0,0,2025-06-27,0,0,0.0,0,0
TXN0003245,CUST00391,1800603300,Bill Payment,Mobile App,Tudun Wada,15473.83,442345.13,2025-01-09 10:58:04,21098.941747967478,159017.0470171929,0,10,0,0,2025-01-09,0,0,,0,0
TXN0001801,CUST00391,1800603300,Deposit,Branch,Bauchi Rd,69376.81,511721.94,2025-02-16 01:14:47,118545.24564193691,208386.5599244788,0,1,0,0,2025-02-16,0,0,,0,0
TXN0003239,CUST00391,1800603300,Transfer,Internet Banking,Lagos Island,118454.4,393267.54,2025-02-22 16:08:37,117697.78146520145,281258.69534751173,0,16,0,0,2025-02-22,0,0,0.0,0,0
TXN0005764,CUST00391,1800603300,POS Payment,Internet Banking,Kano Central,13536.98,379730.56,2025-05-24 15:33:51,30183.22639744952,201999.3457782681,0,15,0,0,2025-05-24,0,0,,0,0
TXN0004075,CUST00391,1800603300,Bill Payment,Internet Banking,Lagos Island,4755.9,374974.66,2025-06-09 14:11:24,21098.941747967478,159017.0470171929,0,14,0,0,2025-06-09,0,0,,0,0
TXN0004797,CUST01616,1815250513,Transfer,Mobile App,Kano Central,264275.39,-50000.0,2025-01-20 13:42:52,117697.78146520145,281258.69534751173,0,13,0,0,2025-01-20,0,0,0.0,0,0
TXN0009208,CUST01616,1815250513,POS Payment,USSD,Kano Central,53830.87,-50000.0,2025-03-05 07:43:38,30183.22639744952,201999.3457782681,0,7,0,0,2025-03-05,0,0,,0,0
TXN0006811,CUST01616,1815250513,POS Payment,USSD,Lagos Island,14431.13,-50000.0,2025-03-16 07:00:37,30183.22639744952,201999.3457782681,0,7,0,0,2025-03-16,0,0,,0,0
TXN0004946,CUST01616,1815250513,Withdrawal,Mobile App,Kano Central,111578.16,-50000.0,2025-03-24 13:32:01,75579.15662782955,206001.7785323362,0,13,0,0,2025-03-24,0,0,,0,0
TXN0003291,CUST01616,1815250513,Transfer,Branch,Kano Central,62807.11,-50000.0,2025-03-28 02:36:37,117697.78146520145,281258.69534751173,0,2,0,0,2025-03-28,0,0,0.0,0,0
TXN0007231,CUST01616,1815250513,Transfer,Branch,Gombe Main,75857.3,-50000.0,2025-04-25 23:52:55,117697.78146520145,281258.69534751173,0,23,0,0,2025-04-25,0,0,0.0,0,0
TXN0009780,CUST01616,1815250513,Deposit,Mobile App,Lagos Island,25013.04,-24986.96,2025-05-18 07:34:22,118545.24564193691,208386.5599244788,0,7,0,0,2025-05-18,0,0,,0,0
TXN0001084,CUST01616,1815250513,Transfer,ATM,Kano Central,137693.27,-50000.0,2025-06-20 17:29:08,117697.78146520145,281258.69534751173,0,17,0,0,2025-06-20,0,0,0.0,0,0
TXN0007262,CUST00117,1819956639,Withdrawal,ATM,Bauchi Rd,46710.48,390172.2,2025-01-13 13:04:59,75579.15662782955,206001.7785323362,0,13,0,0,2025-01-13,0,0,,0,0
TXN0008833,CUST00117,1819956639,POS Payment,Branch,Gombe GRA,31771.08,358401.12,2025-03-31 23:25:06,30183.22639744952,201999.3457782681,0,23,0,0,2025-03-31,0,0,,0,0
TXN0003152,CUST00117,1819956639,Deposit,Branch,Gombe Main,52656.66,411057.78,2025-04-16 11:26:03,118545.24564193691,208386.5599244788,0,11,0,0,2025-04-16,0,0,,0,0
TXN0003001,CUST00117,1819956639,Deposit,Branch,Bauchi Rd,153346.42,564404.2,2025-05-16 13:36:06,118545.24564193691,208386.5599244788,0,13,0,0,2025-05-16,0,0,,0,0
TXN0000360,CUST00117,1819956639,Transfer,ATM,Kano Central,66519.19,497885.01,2025-05-18 10:11:53,117697.78146520145,281258.69534751173,0,10,0,0,2025-05-18,0,0,0.0,0,0
TXN0006647,CUST00117,1819956639,Transfer,Mobile App,Bauchi Rd,43891.88,453993.13,2025-05-27 15:04:52,117697.78146520145,281258.69534751173,0,15,0,0,2025-05-27,0,0,0.0,0,0
TXN0009849,CUST00545,1827206514,Withdrawal,Mobile App,Pantami,75194.43,276018.66,2025-01-03 20:57:19,75579.15662782955,206001.7785323362,0,20,0,0,2025-01-03,0,0,,0,0
TXN0010441,CUST00545,1827206514,Deposit,USSD,Bauchi Rd,96757.06,372775.72,2025-01-06 05:26:29,118545.24564193691,208386.5599244788,0,5,0,0,2025-01-06,0,0,,0,0
TXN0009630,CUST00545,1827206514,POS Payment,Internet Banking,Kano Central,20123.71,352652.01,2025-04-12 22:18:12,30183.22639744952,201999.3457782681,0,22,0,0,2025-04-12,0,0,,0,0
TXN0003953,CUST00545,1827206514,Withdrawal,Mobile App,Gombe GRA,21149.15,331502.86,2025-05-16 23:23:35,75579.15662782955,206001.7785323362,0,23,0,0,2025-05-16,0,0,,0,0
TXN0006755,CUST00545,1827206514,Bill Payment,Mobile App,Bauchi Rd,18598.76,312904.1,2025-06-06 07:32:34,21098.941747967478,159017.0470171929,0,7,0,0,2025-06-06,0,0,,0,0
TXN0002287,CUST00130,1834400275,POS Payment,Branch,Kano Central,41100.41,163386.81,2025-04-27 22:34:19,30183.22639744952,201999.3457782681,0,22,0,0,2025-04-27,0,0,,0,0
TXN0004187,CUST00130,1834400275,Withdrawal,USSD,Kano Central,24705.69,138681.12,2025-05-13 05:02:35,75579.15662782955,206001.7785323362,0,5,0,0,2025-05-13,0,0,,0,0
TXN0008805,CUST00130,1834400275,Deposit,Mobile App,Lagos Island,145585.34,284266.46,2025-06-10 11:33:34,118545.24564193691,208386.5599244788,0,11,0,0,2025-06-10,0,0,,0,0
TXN0006143,CUST00144,1834855903,POS Payment,Branch,Pantami,9483.98,426526.51,2025-01-11 10:05:20,30183.22639744952,201999.3457782681,0,10,0,0,2025-01-11,0,0,,0,0
TXN0009091,CUST00144,1834855903,POS Payment,Mobile App,Gombe Main,28415.09,398111.42,2025-01-18 09:52:27,30183.22639744952,201999.3457782681,0,9,0,0,2025-01-18,0,0,,0,0
TXN0005353,CUST00144,1834855903,Deposit,ATM,Gombe Main,131235.01,529346.43,2025-03-08 05:19:48,118545.24564193691,208386.5599244788,0,5,0,0,2025-03-08,0,0,,0,0
TXN0006101,CUST00144,1834855903,Withdrawal,Internet Banking,Bauchi Rd,58810.2,470536.23,2025-05-09 00:38:45,75579.15662782955,206001.7785323362,0,0,1,0,2025-05-09,0,1,,0,0
TXN0008986,CUST00144,1834855903,Transfer,Mobile App,Gombe Main,3050276.38,447676.58,2025-06-18 02:55:25,117697.78146520145,281258.69534751173,1,2,0,0,2025-06-18,0,1,0.0,0,1
TXN0006834,CUST00954,1854081204,Bill Payment,Internet Banking,Kano Central,7940.1,372450.48,2025-01-17 23:01:17,21098.941747967478,159017.0470171929,0,23,0,0,2025-01-17,0,0,,0,0
TXN0001635,CUST00954,1854081204,POS Payment,Mobile App,Gombe Main,59512.14,312938.34,2025-01-22 12:32:47,30183.22639744952,201999.3457782681,0,12,0,0,2025-01-22,0,0,,0,0
TXN0003468,CUST00954,1854081204,Deposit,USSD,Pantami,57948.21,370886.55,2025-01-23 07:42:58,118545.24564193691,208386.5599244788,0,7,0,0,2025-01-23,0,0,,0,0
TXN0004322,CUST00954,1854081204,Withdrawal,ATM,Gombe Main,65222.19,305664.36,2025-01-28 10:54:08,75579.15662782955,206001.7785323362,0,10,0,0,2025-01-28,0,0,,0,0
TXN0001688,CUST00954,1854081204,Transfer,ATM,Bauchi Rd,69628.74,236035.62,2025-02-11 09:28:02,117697.78146520145,281258.69534751173,0,9,0,0,2025-02-11,0,0,0.0,0,0
TXN0006536,CUST00954,1854081204,Transfer,ATM,Pantami,51474.39,184561.23,2025-03-17 12:25:22,117697.78146520145,281258.69534751173,0,12,0,0,2025-03-17,0,0,0.0,0,0
TXN0004504,CUST00954,1854081204,Deposit,ATM,Kano Central,57809.93,242371.16,2025-03-22 03:20:06,118545.24564193691,208386.5599244788,0,3,0,0,2025-03-22,0,0,,0,0
TXN0001404,CUST00954,1854081204,POS Payment,Mobile App,Kano Central,25421.51,216949.65,2025-03-22 05:41:51,30183.22639744952,201999.3457782681,0,5,0,0,2025-03-22,0,0,,0,0
TXN0008985,CUST00954,1854081204,Transfer,USSD,Gombe GRA,56595.83,160353.82,2025-04-16 05:07:28,117697.78146520145,281258.69534751173,0,5,0,0,2025-04-16,0,0,0.0,0,0
TXN0009066,CUST00954,1854081204,Transfer,Internet Banking,Pantami,62024.47,98329.35,2025-04-27 23:30:04,117697.78146520145,281258.69534751173,0,23,0,0,2025-04-27,0,0,0.0,0,0
TXN0007555,CUST00669,1860535970,Transfer,USSD,Gombe GRA,98881.36,326249.78,2025-01-10 18:27:38,117697.78146520145,281258.69534751173,0,18,0,0,2025-01-10,0,0,0.0,0,0
TXN0002126,CUST00669,1860535970,Withdrawal,ATM,Kano Central,30561.37,295688.41,2025-01-14 16:47:12,75579.15662782955,206001.7785323362,0,16,0,0,2025-01-14,0,0,,0,0
TXN0008940,CUST00669,1860535970,Withdrawal,Mobile App,Lagos Island,126017.53,169670.88,2025-01-16 16:03:31,75579.15662782955,206001.7785323362,0,16,0,0,2025-01-16,0,0,,0,0
TXN0005799,CUST00669,1860535970,Withdrawal,Branch,Lagos Island,45606.11,124064.77,2025-01-31 19:13:05,75579.15662782955,206001.7785323362,0,19,0,0,2025-01-31,0,0,,0,0
TXN0001744,CUST00669,1860535970,Withdrawal,USSD,Kano Central,153810.92,-29746.15,2025-02-27 20:42:23,75579.15662782955,206001.7785323362,0,20,0,0,2025-02-27,0,0,,0,0
TXN0004979,CUST00669,1860535970,Transfer,Mobile App,Lagos Island,80571.07,-50000.0,2025-04-16 07:34:14,117697.78146520145,281258.69534751173,0,7,0,0,2025-04-16,0,0,0.0,0,0
TXN0004542,CUST00669,1860535970,Deposit,ATM,Gombe Main,63572.57,13572.57,2025-04-16 19:31:37,118545.24564193691,208386.5599244788,0,19,0,0,2025-04-16,0,0,,0,0
TXN0005929,CUST00669,1860535970,Transfer,Mobile App,Lagos Island,59754.24,-46181.67,2025-06-14 04:46:05,117697.78146520145,281258.69534751173,0,4,0,0,2025-06-14,0,0,0.0,0,0
TXN0008255,CUST00669,1860535970,Withdrawal,ATM,Tudun Wada,165077.68,-50000.0,2025-06-26 06:11:34,75579.15662782955,206001.7785323362,0,6,0,0,2025-06-26,0,0,,0,0
TXN0009812,CUST01682,1863712460,Bill Payment,USSD,Pantami,4318345.57,434567.01,2025-02-20 16:05:22,21098.941747967478,159017.0470171929,1,16,0,0,2025-02-20,0,1,,0,1
TXN0010206,CUST01682,1863712460,POS Payment,USSD,Tudun Wada,7000.43,427566.58,2025-03-02 23:02:02,30183.22639744952,201999.3457782681,0,23,0,0,2025-03-02,0,0,,0,0
TXN0000189,CUST01682,1863712460,Transfer,Branch,Bauchi Rd,22567.05,404999.53,2025-03-28 23:40:16,117697.78146520145,281258.69534751173,0,23,0,0,2025-03-28,0,0,0.0,0,0
TXN0001011,CUST01682,1863712460,Withdrawal,Internet Banking,Bauchi Rd,26440.35,378559.18,2025-04-01 01:05:25,75579.15662782955,206001.7785323362,0,1,1,0,2025-04-01,0,1,,0,0
TXN0000202,CUST01682,1863712460,POS Payment,Branch,Pantami,5325.14,373234.04,2025-04-21 23:49:21,30183.22639744952,201999.3457782681,0,23,0,0,2025-04-21,0,0,,0,0
TXN0010410,CUST01682,1863712460,Transfer,Internet Banking,Pantami,74526.17,298707.87,2025-04-23 19:49:55,117697.78146520145,281258.69534751173,0,19,0,0,2025-04-23,0,0,0.0,0,0
TXN0009628,CUST01682,1863712460,Deposit,Internet Banking,Tudun Wada,9987.49,308695.36,2025-06-03 17:23:16,118545.24564193691,208386.5599244788,0,17,0,0,2025-06-03,0,0,,0,0
TXN0002349,CUST01682,1863712460,Transfer,USSD,Gombe GRA,48756.89,259938.47,2025-06-12 07:32:13,117697.78146520145,281258.69534751173,0,7,0,0,2025-06-12,0,0,0.0,0,0
TXN0006321,CUST00045,1866377394,Deposit,Mobile App,Lagos Island,52002.09,448027.22,2025-01-06 03:45:33,118545.24564193691,208386.5599244788,0,3,0,0,2025-01-06,0,0,,0,0
TXN0003690,CUST00045,1866377394,POS Payment,Branch,Bauchi Rd,16065.56,431961.66,2025-02-07 19:27:27,30183.22639744952,201999.3457782681,0,19,0,0,2025-02-07,0,0,,0,0
TXN0002564,CUST00045,1866377394,Transfer,Mobile App,Gombe GRA,48887.04,383074.62,2025-02-28 02:39:53,117697.78146520145,281258.69534751173,0,2,0,0,2025-02-28,0,0,0.0,0,0
TXN0005810,CUST00045,1866377394,Withdrawal,Internet Banking,Tudun Wada,25771.41,357303.21,2025-05-15 03:53:53,75579.15662782955,206001.7785323362,0,3,1,0,2025-05-15,0,1,,0,0
TXN0006846,CUST00045,1866377394,Deposit,ATM,Gombe GRA,27349.73,384652.94,2025-06-26 05:00:32,118545.24564193691,208386.5599244788,0,5,0,0,2025-06-26,0,0,,0,0
TXN0005238,CUST01728,1874743708,Transfer,Branch,Bauchi Rd,54694.34,213232.89,2025-02-05 00:13:37,117697.78146520145,281258.69534751173,0,0,0,0,2025-02-05,0,0,0.0,0,0
TXN0003028,CUST01728,1874743708,Bill Payment,Mobile App,Tudun Wada,9350.04,203882.85,2025-02-13 04:52:44,21098.941747967478,159017.0470171929,0,4,0,0,2025-02-13,0,0,,0,0
TXN0006559,CUST01728,1874743708,POS Payment,USSD,Tudun Wada,3739.89,200142.96,2025-02-23 17:31:07,30183.22639744952,201999.3457782681,0,17,0,0,2025-02-23,0,0,,0,0
TXN0010438,CUST01728,1874743708,Withdrawal,ATM,Bauchi Rd,106151.75,93991.21,2025-03-23 16:27:37,75579.15662782955,206001.7785323362,0,16,0,0,2025-03-23,0,0,,0,0
TXN0005321,CUST01728,1874743708,Bill Payment,Internet Banking,Gombe Main,12261.98,81729.23,2025-03-24 11:44:31,21098.941747967478,159017.0470171929,0,11,0,0,2025-03-24,0,0,,0,0
TXN0007104,CUST01728,1874743708,Bill Payment,Branch,Pantami,10044.55,71684.68,2025-04-03 20:33:43,21098.941747967478,159017.0470171929,0,20,0,0,2025-04-03,0,0,,0,0
TXN0000226,CUST01728,1874743708,Deposit,ATM,Gombe GRA,76092.03,147776.71,2025-06-02 05:50:29,118545.24564193691,208386.5599244788,0,5,0,0,2025-06-02,0,0,,0,0
